1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,result
0.008211679,0.035583942,0.02189781,0.010948905,0.272810219,0.266423358,0.136861314,0.16149635,0.030109489,0.055656934,1.89E-13
0.079987821,0.005654386,0.007263712,0.212909399,0.015701796,0.040581097,0.104388674,0.154147275,0.058675134,0.320690705,1.35E-13
0.00941748,0.00605105,0.0160225,0.004431755,0.274683598,0.011335066,0.283163591,0.250990753,0.065879746,0.07802446,4.60E-15
0.246380252,0.027771184,0.015428436,0.003797769,0.041063375,0.180631379,0.241870401,0.050320437,0.132921908,0.059814859,2.88E-13
0.042400287,0.012576356,0.004311894,0.473110552,0.007545814,0.013295005,0.077374536,0.0171278,0.234638879,0.117618877,3.99E-15
0.049286062,0.005030018,0.020606847,0.099789064,0.066526043,0.032289469,0.167329223,0.293972092,0.031031965,0.234139218,3.91E-13
0.002463288,0.002179062,0.004263382,0.002463288,0.002652771,0.027096163,0.062813832,0.033254382,0.858929417,0.003884415,2.82E-20
0.0034588,0.007731434,0.008341811,0.002441506,0.004340454,0.002644964,0.439810105,0.52716175,0.002102408,0.001966768,5.99E-21
0.159616053,0.001867616,0.001172689,0.084173037,0.176164003,0.011118833,0.231193537,0.05806984,0.140592425,0.136031967,1.48E-14
0.352048878,0.006215106,0.026861898,0.061835036,0.002317497,0.072474455,0.103128621,0.016011798,0.194775097,0.164331613,3.23E-14
0.02011392,0.006674973,0.018378426,0.046947312,0.002135991,0.002135991,0.245772517,0.396359915,0.1000356,0.161445354,8.32E-16
0.125720877,0.019607843,0.012110727,0.023068051,0.010380623,0.11822376,0.239331027,0.018454441,0.356401384,0.076701269,1.02E-13
0.001690168,0.004877342,0.017191424,0.022068766,0.202385551,0.019605949,0.221363724,0.229814564,0.04959436,0.231408151,7.25E-15
0.080560264,0.002230351,0.354001249,0.063431171,8.92E-04,0.026318137,0.038451245,0.002587207,0.321527344,0.110000892,3.33E-16
0.003176476,0.006761356,0.002087398,0.006489087,0.015292463,0.010255479,0.173798611,0.598856469,0.059354722,0.123927939,3.49E-17
0.032185781,0.032796904,0.106131595,0.002240782,0.004176003,0.051436138,0.485231208,0.079955184,0.01089835,0.194948055,4.44E-15
0.060253927,0.013557134,0.006025393,0.018936949,0.005379815,0.011835593,0.196470841,0.020012912,0.597805036,0.069722402,9.73E-16
0.071366406,0.028140412,0.018276762,0.025239339,0.104148535,0.078328982,0.293008413,0.28140412,0.006382361,0.093704671,3.73E-13
0.019181114,0.014754703,0.02286979,0.011066027,0.009221689,0.08373294,0.427517521,0.01069716,0.379933604,0.021025452,2.02E-15
0.018604651,0.03255814,0.130232558,0.018604651,0.018604651,0.01744186,0.072093023,0.661627907,0.010465116,0.019767442,4.70E-15
0.114224287,0.006033706,0.021360705,0.019765587,0.004230529,0.142242874,0.256883279,0.169151814,0.192038283,0.074068937,1.08E-13
0.015748031,0.018208661,0.032480315,0.008366142,0.05019685,0.125984252,0.26230315,0.025098425,0.451771654,0.00984252,1.44E-14
0.055956934,0.014449639,0.012324692,0.046465505,0.171837371,0.104547386,0.236577419,0.032157529,0.111772206,0.213911319,1.51E-12
0.020228155,0.001470069,0.001881689,0.343584617,0.001940492,0.004704222,0.020463366,0.006409503,0.382570857,0.21674703,1.91E-18
0.031550069,0.013717421,0.012345679,0.013717421,0.015089163,0.0260631,0.179698217,0.100137174,0.585733882,0.021947874,6.67E-15
0.026188167,0.030067895,0.007759457,0.105722599,0.03685742,0.046556741,0.022308438,0.049466537,0.243452958,0.431619787,1.29E-13
0.014880952,0.019345238,0.019345238,0.056547619,0.007440476,0.03125,0.180059524,0.068452381,0.019345238,0.583333333,1.02E-14
0.485263114,0.028481667,0.00446447,0.155760407,0.00553925,0.030093837,0.02430656,0.025133314,0.053408292,0.187549089,9.80E-15
0.167190498,0.00142863,0.036654557,0.036164741,0.06628842,0.030123679,0.398995877,0.071431487,0.136209641,0.05551247,1.36E-13
0.008547803,0.004924278,0.006039208,0.022112794,0.004645545,0.058440955,0.470129146,0.283099508,0.065966738,0.076094026,1.02E-15
0.115456238,0.019553073,0.051210428,0.022346369,0.017690875,0.295158287,0.217877095,0.032588454,0.08566108,0.142458101,1.17E-12
0.04017094,0.01025641,0.017948718,0.028205128,0.011965812,0.025641026,0.133333333,0.012820513,0.704273504,0.015384615,1.19E-15
0.105095963,0.010191926,0.097418928,0.009530113,0.008471211,0.096095301,0.314626075,0.017604236,0.221442753,0.119523494,1.19E-13
0.005545287,0.009652906,0.058122818,0.011912097,0.00842062,0.010782502,0.585130417,0.231053604,0.047545697,0.031834052,6.89E-16
0.265666372,0.026478376,0.015004413,0.029126214,0.020300088,0.120917917,0.01059135,0.044130627,0.361871139,0.105913504,1.35E-13
0.001993797,0.007384434,0.017131886,0.010633584,0.00612908,0.005242948,0.184536996,0.711564023,0.038251366,0.017131886,7.42E-18
0.05294976,0.0045862,0.003752345,0.159891599,0.004794663,0.080883886,0.147800709,0.058161351,0.358765895,0.128413592,2.24E-14
0.02216708,0.022911497,0.004383788,0.019437552,0.03325062,0.123490488,0.098676592,0.581885856,0.008602151,0.085194376,7.48E-15
0.007336084,0.020174232,0.011462632,0.014672169,0.005502063,0.015130674,0.327372765,0.021091243,0.511691884,0.065566254,4.80E-16
0.00476372,0.015243902,0.011814024,0.00476372,0.008003049,0.01086128,0.607278963,0.286394817,0.023246951,0.027629573,3.97E-17
0.003113567,0.005293065,0.002023819,0.011675878,0.009963416,0.03144703,0.212890169,0.585817701,0.047170546,0.09060481,6.50E-17
0.163472379,0.019165727,0.009019166,0.072153326,0.012401353,0.03945885,0.077790304,0.010146561,0.556933484,0.03945885,1.73E-14
0.017400636,0.002836227,0.007665479,0.01176651,0.016979035,0.024797823,0.203710092,0.539151432,0.023418037,0.152274731,7.34E-16
0.00516091,0.018579275,0.014598002,0.033730232,8.11E-04,0.001585137,0.2644229,0.210638847,0.225310576,0.225163122,1.72E-16
0.078241895,0.003775284,0.007515932,0.21200471,9.01E-04,0.011880022,0.149522028,0.078345802,0.319375173,0.138438626,2.61E-15
0.006555944,0.005244755,0.011800699,0.006555944,0.008304196,0.124562937,0.230332168,0.590034965,0.004370629,0.012237762,2.00E-17
0.007927769,0.005230126,0.002752698,0.002752698,0.004844748,0.04442854,0.071845409,0.842325479,0.013598326,0.004294208,2.39E-19
0.002728513,0.008965114,0.024556617,0.003702982,0.006821282,0.019489378,0.523289807,0.240304034,0.049892808,0.120249464,2.23E-16
0.157476484,0.003608498,0.043139799,0.059114499,0.017393772,0.075048654,0.199845929,0.146691534,7.30E-04,0.296951022,1.20E-14
0.018181818,0.014973262,0.025668449,0.063101604,0.017112299,0.056684492,0.321925134,0.287700535,0.115508021,0.079144385,3.62E-13
0.108713355,0.0252443,0.023615635,0.060260586,0.003664495,0.093241042,0.403908795,0.00732899,0.189739414,0.084283388,6.32E-14
0.111398008,0.01069716,0.008115087,0.008115087,0.004057543,0.07008484,0.308373294,0.016230173,0.436001475,0.026927333,1.31E-15
0.134349273,0.010509721,0.003328078,0.1107024,0.006305833,0.020844281,0.006480995,0.01121037,0.687861272,0.008407777,2.87E-17
0.009138795,0.005140572,0.718410865,0.01085232,0.00970997,0.149457384,0.06333693,0.027352923,0.00196738,0.004632862,8.39E-18
0.015570934,0.043252595,0.022491349,0.055363322,0.019031142,0.065743945,0.247404844,0.05017301,0.321799308,0.15916955,6.67E-13
0.142205742,0.002405171,0.00926993,0.184496668,0.017186952,0.067695545,0.275742847,0.134288721,0.048504284,0.118204139,1.44E-13
0.008658009,0.00952381,0.029437229,0.012987013,0.006926407,0.008658009,0.493506494,0.076190476,0.332467532,0.021645022,5.12E-16
0.015488529,0.002678467,0.036683359,0.134039828,0.004308839,0.054850355,0.057761733,0.013741703,0.082450215,0.597996972,1.89E-15
0.29846583,0.009762901,0.012552301,0.008368201,0.009065551,0.158298466,0.136680614,0.014644351,0.313110181,0.039051604,1.08E-14
0.050248139,0.007133995,0.010235732,0.017059553,0.006203474,0.081885856,0.147022333,0.02853598,0.527295285,0.124379653,8.75E-15
0.017695308,0.007628771,0.022054606,0.055753126,0.008976712,0.010295973,0.396696111,0.030429047,0.181082941,0.269387404,9.03E-15
0.041597338,0.013311148,0.018302829,0.126455907,0.044925125,0.056572379,0.242928453,0.029950083,0.093178037,0.332778702,7.35E-13
0.150391049,0.006870519,8.96E-04,0.302411471,0.040652835,0.020584401,0.100858136,0.125135781,0.185911362,0.06628829,3.64E-14
0.003393957,0.010366326,0.002729922,0.001106725,0.533330874,0.039731435,0.001807651,0.19105766,0.01184196,0.20463349,1.89E-18
0.058165548,0.029082774,0.096196868,0.026845638,0.020134228,0.261744966,0.252796421,0.062639821,0.140939597,0.051454139,2.64E-12
0.001873422,0.00130325,0.015068828,0.004072656,0.00130325,0.001466156,0.323205995,0.575710679,0.024843203,0.051152562,6.77E-20
0.352339181,0.008040936,0.084064327,0.031432749,0.09502924,0.130116959,0.02997076,0.014619883,0.035087719,0.219298246,3.12E-13
0.011821764,0.005077296,0.003713246,0.017012731,0.081009397,0.001288269,0.260078812,0.494922704,0.083585935,0.041489845,1.77E-16
0.014137296,0.009534456,0.003682272,0.493424513,0.008811152,0.015320884,0.049447659,0.043463966,0.02446081,0.337716991,5.87E-16
0.004895416,0.037605696,0.393190921,0.005785492,0.003115265,0.072541166,0.082999555,0.085892301,0.302403204,0.011570984,2.36E-15
0.001296495,0.008628398,0.01788269,0.002056509,0.007734263,0.004783619,0.486990343,0.352780758,0.027628755,0.090218169,6.52E-18
0.005569307,0.012891914,0.035066007,0.007116337,0.021658416,0.036922442,0.390160891,0.192141089,0.202660891,0.095812706,2.09E-14
0.017840888,0.014442624,0.001517082,0.055343164,0.002488015,0.018326355,0.185812246,0.302202804,0.20007282,0.201954002,2.24E-15
0.048700794,0.009024428,0.092578186,0.026917691,9.34E-04,0.025517349,0.04247705,0.007312899,0.708417613,0.038120429,2.19E-16
0.04041721,0.020860495,0.014341591,0.020860495,0.028683181,0.118644068,0.419817471,0.076923077,0.234680574,0.024771838,1.61E-13
0.022487437,0.020812395,0.003015075,0.074455611,0.37160804,0.001842546,0.015871022,0.422110553,0.003768844,0.064028476,1.16E-16
0.302287582,0.013071895,0.032679739,0.034313725,0.032679739,0.098039216,0.060457516,0.032679739,0.155228758,0.238562092,1.04E-12
0.016304935,0.004859086,0.006262823,0.035309362,0.163265306,0.026455026,0.243602203,0.306770327,0.087031638,0.110139294,5.42E-14
0.177126334,0.042897635,0.01577035,0.09228223,0.00854148,0.010424791,0.128407556,0.153271064,0.032073354,0.339205205,2.11E-13
0.049406305,0.034256858,0.004640371,0.006551112,0.051453528,0.090077794,0.394704518,0.137163914,0.181656885,0.050088713,1.17E-13
0.009214891,0.014313798,0.014805259,0.00681902,0.03133063,0.041344145,0.215689888,0.578326576,0.074210591,0.013945202,2.23E-15
0.05561993,0.019747007,0.037176516,0.004007339,0.012456547,0.180233681,0.147933565,0.144602163,0.329519119,0.068704133,1.78E-13
0.00805153,0.047101449,0.00805153,0.006038647,0.007648953,0.005233494,0.033816425,0.759259259,0.026972625,0.097826087,5.00E-17
0.337947638,0.01354198,0.007824255,0.026181162,0.003912128,0.146855251,0.165212158,0.01143545,0.23412579,0.052964189,1.26E-14
0.012785279,0.0178038,0.033217828,0.043374358,0.0397897,0.004660055,0.447245788,0.133110288,0.100370415,0.16764249,6.09E-14
0.054380665,0.096676737,0.620845921,0.028700906,0.021148036,0.057401813,0.045317221,0.01510574,0.028700906,0.031722054,7.09E-14
0.368078176,0.040716612,0.255700326,0.024429967,0.053745928,0.125407166,0.017915309,0.045602606,0.035830619,0.03257329,6.02E-13
0.001470518,0.001802571,0.003984631,0.004126939,0.004174375,0.109197856,0.19372895,0.598453584,0.049001471,0.034059105,3.84E-18
0.034305317,0.065180103,0.118353345,0.018867925,0.025728988,0.096054889,0.384219554,0.197255575,0.030874786,0.02915952,8.42E-13
0.113226734,0.001928606,0.010975524,0.075461112,0.060382916,0.021705589,0.150115716,0.393751315,0.025247212,0.147205274,5.21E-14
0.004092072,0.00741688,0.003580563,0.006393862,0.002046036,0.005626598,0.037851662,0.713810742,0.15370844,0.065473146,2.18E-18
0.069943752,0.006969919,0.03595011,0.049889949,0.002934703,0.074101247,0.29958425,0.109929078,0.254218635,0.096478357,1.54E-13
0.012468031,0.007992327,0.016783887,0.046675192,0.004955243,0.01342711,0.49168798,0.038043478,0.20508312,0.162883632,3.25E-15
0.001764792,4.90E-04,0.003921761,0.002647189,0.022255993,0.003186431,0.344820825,0.521005932,0.08216089,0.017745968,1.67E-19
0.025291829,0.011673152,0.013618677,0.011673152,0.184824903,0.138132296,0.091439689,0.455252918,0.044747082,0.023346304,5.21E-14
0.008314437,0.023809524,0.007936508,0.03590325,0.012471655,0.067271353,0.287981859,0.113000756,0.416099773,0.027210884,1.74E-14
0.017003225,0.033866218,0.002068434,0.075550414,0.003646052,0.007257047,0.141214416,0.388164353,0.031552377,0.299677465,1.23E-15
0.006080367,0.004009517,0.013218188,0.052784632,0.023352133,0.012292915,0.175890025,0.447171308,0.134076489,0.131124427,6.75E-15
0.037930278,0.010962508,0.069721552,0.054812541,0.006796755,0.145143609,0.254110941,0.043850033,0.163341373,0.21333041,6.09E-13
0.16038835,0.008543689,0.006601942,0.398834951,0.006990291,0.00815534,0.01592233,0.005436893,0.31184466,0.077281553,4.29E-16
0.048965394,0.007135212,0.045888334,0.091553692,0.02345701,0.016990724,0.392525865,0.13369604,0.057483054,0.182304674,3.22E-13
0.02870958,0.038077969,0.009066183,0.181222927,0.009771331,0.012491186,0.048151506,0.057116954,0.342298781,0.273093583,5.64E-14
0.002415959,0.010043487,0.021640091,0.02060468,0.007006281,0.002933665,0.658348864,0.055429005,0.052736937,0.16884103,7.23E-17
0.013282732,0.014231499,0.021821632,0.015180266,0.028462998,0.136622391,0.360531309,0.280834915,0.092979127,0.036053131,8.26E-14
0.018125,0.0046875,0.005078125,0.061171875,0.03515625,0.04578125,0.468203125,0.15828125,0.091171875,0.11234375,3.22E-14
0.22328615,0.031501527,0.054260339,0.079239523,0.007563142,0.038301415,0.118789897,0.02588121,0.236608382,0.184568415,1.18E-12
0.005336891,0.00700467,0.028685791,0.008338893,0.009006004,0.028685791,0.554703135,0.18245497,0.150433622,0.025350233,8.92E-16
0.004527681,0.003498662,0.005762503,0.003498662,0.001646429,0.136036221,0.208479111,0.547643548,0.081498251,0.007408932,4.93E-18
0.012225705,0.009404389,0.003291536,0.015987461,0.018181818,0.025705329,0.710501567,0.015517241,0.160658307,0.028526646,1.43E-16
0.001251878,0.007448673,0.037869304,0.004631948,0.012080621,0.004193791,0.491737606,0.334439159,0.06516024,0.04118678,3.66E-17
0.002254681,0.001470444,0.002058622,0.001715518,0.00754828,0.017302225,0.276247427,0.60788158,0.048622684,0.034898539,4.36E-19
0.732111918,0.001400818,0.004939728,0.03350905,0.002211818,0.015630184,0.040328824,0.0012165,0.10133815,0.067313009,1.96E-18
0.033019512,0.032200846,0.047755492,0.003547551,0.017055533,0.039568836,0.181880202,0.519989084,0.029744849,0.095238095,3.26E-14
0.023471458,0.004346566,0.071863228,0.009562446,0.006085193,0.018545349,0.196464793,0.010141988,0.646769052,0.012749928,1.30E-16
0.435643564,0.361936194,0.00990099,0.0220022,0.02420242,0.04180418,0.01760176,0.062706271,0.00990099,0.01430143,5.43E-15
0.007497657,0.013589503,0.062324274,0.043111528,0.020618557,0.016869728,0.500937207,0.146672915,0.098406748,0.089971884,6.19E-14
0.268577075,0.012252964,0.004940711,0.024110672,0.008498024,0.03972332,0.120750988,0.005928854,0.369367589,0.145849802,5.10E-15
5.27E-04,0.002768257,0.04301784,0.003559188,0.002900079,0.007294138,0.263995079,0.529791722,0.117716847,0.028429563,2.21E-18
0.093830334,0.007069409,0.005784062,0.038881748,0.002570694,0.008676093,0.040488432,0.005784062,0.765745501,0.031169666,1.86E-17
0.005763126,0.015873016,0.053675214,0.005860806,0.004053724,0.007667888,0.132844933,0.607960928,0.09001221,0.076288156,4.96E-16
0.080959826,0.037047108,0.202569506,0.071850996,0.005777989,0.03514377,0.23057576,0.095778669,0.192169125,0.048127252,1.81E-12
0.011775362,0.02173913,0.054347826,0.012681159,0.02173913,0.020833333,0.541666667,0.130434783,0.175724638,0.009057971,8.99E-15
0.092130066,0.004476909,0.003770028,0.340009425,0.004241282,0.027568332,0.030867107,0.029924599,0.166588124,0.300424128,2.86E-15
0.005867561,0.013411567,0.011735122,0.005029338,0.03101425,0.065381391,0.284995809,0.091366303,0.471081308,0.020117351,2.32E-15
0.050437422,0.016470273,0.024727727,0.040483842,0.035707909,0.008257454,0.484333155,0.162917336,0.032762007,0.143902874,9.12E-14
0.007729076,0.004627276,0.011949558,0.003661141,0.023746568,0.055832401,0.154835757,0.584511339,0.079985762,0.073121123,1.10E-15
0.001742768,0.002589255,0.006771897,0.002141114,0.002091321,0.003734502,0.538266195,0.351590898,0.054175173,0.036896878,1.93E-19
0.171085429,0.01903467,0.040939648,0.005514012,0.006495959,0.086864567,0.124480701,0.095777627,0.248281592,0.201525795,2.47E-13
0.005,0.002920354,0.026681416,0.006814159,0.092522124,0.007964602,0.447035398,0.280884956,0.07,0.060176991,1.03E-15
0.034316713,0.003657199,0.018590759,0.031756674,0.002072413,0.004266732,0.351030111,0.325003048,0.112763623,0.116542728,9.82E-16
0.018132322,0.005784843,0.063147149,0.004666764,0.004034806,0.115696855,0.237470225,0.269505615,0.260949881,0.020611541,4.97E-15
0.018487395,0.007731092,0.020840336,0.01210084,0.019831933,0.105210084,0.327731092,0.154621849,0.255462185,0.077983193,7.59E-14
0.012987013,0.013708514,0.054834055,0.012265512,0.007215007,0.023088023,0.158730159,0.010822511,0.696969697,0.009379509,2.24E-16
0.020408163,0.035714286,0.020408163,0.028911565,0.011904762,0.107142857,0.091836735,0.12755102,0.520408163,0.035714286,1.19E-13
0.038524441,0.006360167,0.002362348,0.626567327,0.003634381,0.006360167,0.020715973,0.008904234,0.181719062,0.104851899,2.95E-17
0.016613644,0.027925062,0.011664899,0.037822552,0.005655709,0.010957936,0.042064334,0.015199717,0.808059385,0.024036762,1.58E-16
0.158536585,0.012973534,0.004670472,0.052153607,0.008043591,0.393357551,0.253762325,0.004151531,0.008043591,0.104307213,1.40E-15
0.002734958,0.959224267,0.001491795,0.023371457,0.002237693,0.001740428,0.001740428,0.002237693,0.00198906,0.003232223,8.92E-24
0.020145735,0.004714959,0.064723532,0.008144021,0.051007287,0.189884269,0.375482212,0.110158594,0.013716245,0.162023146,4.46E-14
0.125608846,0.003598227,0.008907806,0.403155031,0.003883453,0.012747378,0.041928123,0.009982886,0.019022335,0.371165913,2.37E-16
0.082352941,0.032679739,0.061437908,0.030065359,0.010457516,0.035294118,0.283660131,0.035294118,0.407843137,0.020915033,1.57E-13
0.352692714,0.003801478,0.006758184,0.262935586,0.005279831,0.022386484,0.056599789,0.004646251,0.041182682,0.243717001,7.43E-16
0.027713028,0.00958301,0.012691013,0.011137011,0.003885004,0.044289044,0.183631184,0.017612018,0.60994561,0.07951308,1.01E-15
0.009516257,0.022997621,0.250594766,0.006344171,0.0222046,0.013481364,0.316415543,0.027755749,0.168913561,0.161776368,2.50E-14
0.114779373,0.009090909,0.0841042,0.009037746,0.005263158,0.050877193,0.534183945,0.026634769,0.067942584,0.098086124,2.01E-14
0.01591063,0.011171293,0.01760325,0.00338524,0.005416385,0.23155044,0.227488152,0.213608666,0.148273527,0.125592417,1.20E-14
